route_id,trip_id,day_of_week,hour,stop_id,boardings,alightings,overall
ROUTE19,TRIP303,Wednesday,7,S4,19.0,0.0,41.0
ROUTE19,TRIP303,Wednesday,7,S5,23.0,8.0,56.0
ROUTE19,TRIP303,Wednesday,7,S7,0.0,51.0,5.0
ROUTE19,TRIP303,Wednesday,7,S9,29.0,4.0,30.0
ROUTE19,TRIP303,Wednesday,8,S1,23.0,29.0,24.0
ROUTE19,TRIP303,Wednesday,8,S10,17.0,21.0,20.0
ROUTE19,TRIP303,Wednesday,8,S4,13.0,0.0,33.0
ROUTE19,TRIP303,Wednesday,8,S5,23.0,5.0,51.0
ROUTE19,TRIP303,Wednesday,8,S7,0.0,45.0,6.0
ROUTE19,TRIP303,Wednesday,8,S9,27.0,3.0,30.0
ROUTE19,TRIP303,Wednesday,9,S1,16.0,30.0,16.0
ROUTE19,TRIP303,Wednesday,9,S10,30.0,15.0,31.0
ROUTE19,TRIP303,Wednesday,9,S4,25.0,0.0,56.0
ROUTE19,TRIP303,Wednesday,9,S5,16.0,13.0,59.0
ROUTE19,TRIP303,Wednesday,9,S7,0.0,47.0,12.0
ROUTE19,TRIP303,Wednesday,9,S9,29.0,7.0,34.0
ROUTE19,TRIP303,Wednesday,11,S1,19.0,11.0,42.0
ROUTE19,TRIP303,Wednesday,11,S10,12.0,14.0,40.0
ROUTE19,TRIP303,Wednesday,11,S4,12.0,0.0,52.0
ROUTE19,TRIP303,Wednesday,11,S5,13.0,5.0,60.0
ROUTE19,TRIP303,Wednesday,11,S7,0.0,33.0,27.0
ROUTE19,TRIP303,Wednesday,11,S9,9.0,2.0,34.0
ROUTE19,TRIP303,Wednesday,12,S1,11.0,20.0,25.0
ROUTE19,TRIP303,Wednesday,12,S10,14.0,10.0,29.0
ROUTE19,TRIP303,Wednesday,12,S4,14.0,0.0,43.0
ROUTE19,TRIP303,Wednesday,12,S5,14.0,5.0,52.0
ROUTE19,TRIP303,Wednesday,12,S7,0.0,24.0,28.0
ROUTE19,TRIP303,Wednesday,12,S9,7.0,1.0,34.0
ROUTE19,TRIP303,Wednesday,13,S1,7.0,20.0,21.0
ROUTE19,TRIP303,Wednesday,13,S10,8.0,6.0,23.0
ROUTE19,TRIP303,Wednesday,13,S4,15.0,0.0,38.0
ROUTE19,TRIP303,Wednesday,13,S5,15.0,8.0,45.0
ROUTE19,TRIP303,Wednesday,13,S7,0.0,23.0,22.0
ROUTE19,TRIP303,Wednesday,13,S9,14.0,2.0,34.0
ROUTE19,TRIP303,Wednesday,14,S1,16.0,12.0,38.0
ROUTE19,TRIP303,Wednesday,14,S10,4.0,7.0,35.0
ROUTE19,TRIP303,Wednesday,14,S4,7.0,0.0,42.0
ROUTE19,TRIP303,Wednesday,14,S5,12.0,2.0,52.0
ROUTE19,TRIP303,Wednesday,14,S7,0.0,28.0,24.0
ROUTE19,TRIP303,Wednesday,14,S9,11.0,1.0,34.0
ROUTE19,TRIP303,Wednesday,16,S1,5.0,12.0,27.0
ROUTE19,TRIP303,Wednesday,16,S10,8.0,14.0,21.0
ROUTE19,TRIP303,Wednesday,16,S4,14.0,0.0,35.0
ROUTE19,TRIP303,Wednesday,16,S5,9.0,3.0,41.0
ROUTE19,TRIP303,Wednesday,16,S7,0.0,15.0,26.0
ROUTE19,TRIP303,Wednesday,16,S9,10.0,2.0,34.0
ROUTE19,TRIP303,Wednesday,17,S1,5.0,10.0,29.0
ROUTE19,TRIP303,Wednesday,17,S10,7.0,12.0,24.0
ROUTE19,TRIP303,Wednesday,17,S4,16.0,0.0,40.0
ROUTE19,TRIP303,Wednesday,17,S5,16.0,7.0,49.0
ROUTE19,TRIP303,Wednesday,17,S7,0.0,21.0,28.0
ROUTE19,TRIP303,Wednesday,17,S9,8.0,2.0,34.0
ROUTE19,TRIP303,Wednesday,18,S1,17.0,13.0,38.0
ROUTE19,TRIP303,Wednesday,18,S10,5.0,9.0,34.0
ROUTE19,TRIP303,Wednesday,18,S4,9.0,0.0,43.0
ROUTE19,TRIP303,Wednesday,18,S5,12.0,4.0,51.0
ROUTE19,TRIP303,Wednesday,18,S7,0.0,29.0,22.0
ROUTE19,TRIP303,Wednesday,18,S9,15.0,3.0,34.0
ROUTE19,TRIP303,Wednesday,19,S1,9.0,10.0,33.0
ROUTE19,TRIP303,Wednesday,19,S10,8.0,8.0,33.0
ROUTE19,TRIP303,Wednesday,19,S4,7.0,0.0,40.0
ROUTE19,TRIP303,Wednesday,19,S5,12.0,7.0,45.0
ROUTE19,TRIP303,Wednesday,19,S7,0.0,21.0,24.0
ROUTE19,TRIP303,Wednesday,19,S9,11.0,1.0,34.0
ROUTE19,TRIP303,Wednesday,21,S1,3.0,7.0,30.0
ROUTE19,TRIP303,Wednesday,21,S10,5.0,1.0,34.0
ROUTE19,TRIP303,Wednesday,21,S4,5.0,0.0,39.0
ROUTE19,TRIP303,Wednesday,21,S5,3.0,3.0,39.0
ROUTE19,TRIP303,Wednesday,21,S7,0.0,8.0,31.0
ROUTE19,TRIP303,Wednesday,21,S9,4.0,1.0,34.0
ROUTE19,TRIP303,Wednesday,22,S1,8.0,5.0,37.0
ROUTE19,TRIP303,Wednesday,22,S10,5.0,2.0,40.0
ROUTE19,TRIP303,Wednesday,22,S4,5.0,0.0,45.0
ROUTE19,TRIP303,Wednesday,22,S5,3.0,2.0,46.0
ROUTE19,TRIP303,Wednesday,22,S7,0.0,14.0,32.0
ROUTE19,TRIP303,Wednesday,22,S9,3.0,1.0,34.0
ROUTE22,TRIP304,Friday,7,S1,23.0,0.0,23.0
ROUTE22,TRIP304,Friday,7,S10,33.0,4.0,52.0
ROUTE22,TRIP304,Friday,7,S2,19.0,17.0,54.0
ROUTE22,TRIP304,Friday,7,S6,28.0,0.0,82.0
ROUTE22,TRIP304,Friday,7,S7,27.0,35.0,74.0
ROUTE22,TRIP304,Friday,7,S9,0.0,62.0,12.0
ROUTE22,TRIP304,Friday,8,S1,26.0,12.0,26.0
ROUTE22,TRIP304,Friday,8,S10,22.0,2.0,46.0
ROUTE22,TRIP304,Friday,8,S2,16.0,5.0,57.0
ROUTE22,TRIP304,Friday,8,S6,13.0,0.0,70.0
ROUTE22,TRIP304,Friday,8,S7,20.0,30.0,60.0
ROUTE22,TRIP304,Friday,8,S9,0.0,47.0,13.0
ROUTE22,TRIP304,Friday,9,S1,19.0,13.0,19.0
ROUTE22,TRIP304,Friday,9,S10,25.0,10.0,34.0
ROUTE22,TRIP304,Friday,9,S2,26.0,12.0,48.0
ROUTE22,TRIP304,Friday,9,S6,29.0,0.0,77.0
ROUTE22,TRIP304,Friday,9,S7,23.0,34.0,66.0
ROUTE22,TRIP304,Friday,9,S9,0.0,47.0,19.0
ROUTE22,TRIP304,Friday,11,S1,11.0,19.0,11.0
ROUTE22,TRIP304,Friday,11,S10,22.0,3.0,30.0
ROUTE22,TRIP304,Friday,11,S2,15.0,6.0,39.0
ROUTE22,TRIP304,Friday,11,S6,22.0,0.0,61.0
ROUTE22,TRIP304,Friday,11,S7,10.0,21.0,50.0
ROUTE22,TRIP304,Friday,11,S9,0.0,31.0,19.0
ROUTE22,TRIP304,Friday,12,S1,11.0,18.0,12.0
ROUTE22,TRIP304,Friday,12,S10,17.0,5.0,24.0
ROUTE22,TRIP304,Friday,12,S2,11.0,9.0,26.0
ROUTE22,TRIP304,Friday,12,S6,18.0,0.0,44.0
ROUTE22,TRIP304,Friday,12,S7,14.0,16.0,42.0
ROUTE22,TRIP304,Friday,12,S9,0.0,23.0,19.0
ROUTE22,TRIP304,Friday,13,S1,16.0,15.0,20.0
ROUTE22,TRIP304,Friday,13,S10,15.0,2.0,33.0
ROUTE22,TRIP304,Friday,13,S2,18.0,6.0,45.0
ROUTE22,TRIP304,Friday,13,S6,14.0,0.0,59.0
ROUTE22,TRIP304,Friday,13,S7,17.0,22.0,54.0
ROUTE22,TRIP304,Friday,13,S9,0.0,35.0,19.0
ROUTE22,TRIP304,Friday,14,S1,15.0,10.0,24.0
ROUTE22,TRIP304,Friday,14,S10,14.0,1.0,37.0
ROUTE22,TRIP304,Friday,14,S2,20.0,6.0,51.0
ROUTE22,TRIP304,Friday,14,S6,7.0,0.0,58.0
ROUTE22,TRIP304,Friday,14,S7,16.0,22.0,52.0
ROUTE22,TRIP304,Friday,14,S9,0.0,33.0,19.0
ROUTE22,TRIP304,Friday,16,S1,11.0,8.0,22.0
ROUTE22,TRIP304,Friday,16,S10,9.0,2.0,29.0
ROUTE22,TRIP304,Friday,16,S2,12.0,9.0,32.0
ROUTE22,TRIP304,Friday,16,S6,11.0,0.0,43.0
ROUTE22,TRIP304,Friday,16,S7,15.0,11.0,47.0
ROUTE22,TRIP304,Friday,16,S9,0.0,28.0,19.0
ROUTE22,TRIP304,Friday,17,S1,7.0,9.0,17.0
ROUTE22,TRIP304,Friday,17,S10,15.0,1.0,31.0
ROUTE22,TRIP304,Friday,17,S2,13.0,7.0,37.0
ROUTE22,TRIP304,Friday,17,S6,8.0,0.0,45.0
ROUTE22,TRIP304,Friday,17,S7,19.0,11.0,53.0
ROUTE22,TRIP304,Friday,17,S9,0.0,34.0,19.0
ROUTE22,TRIP304,Friday,18,S1,9.0,12.0,16.0
ROUTE22,TRIP304,Friday,18,S10,11.0,1.0,26.0
ROUTE22,TRIP304,Friday,18,S2,8.0,3.0,31.0
ROUTE22,TRIP304,Friday,18,S6,12.0,0.0,43.0
ROUTE22,TRIP304,Friday,18,S7,13.0,15.0,41.0
ROUTE22,TRIP304,Friday,18,S9,0.0,22.0,19.0
ROUTE22,TRIP304,Friday,19,S1,10.0,13.0,16.0
ROUTE22,TRIP304,Friday,19,S10,15.0,3.0,28.0
ROUTE22,TRIP304,Friday,19,S2,10.0,6.0,32.0
ROUTE22,TRIP304,Friday,19,S6,16.0,0.0,48.0
ROUTE22,TRIP304,Friday,19,S7,6.0,16.0,38.0
ROUTE22,TRIP304,Friday,19,S9,0.0,19.0,19.0
ROUTE22,TRIP304,Friday,21,S1,4.0,0.0,23.0
ROUTE22,TRIP304,Friday,21,S10,4.0,0.0,27.0
ROUTE22,TRIP304,Friday,21,S2,4.0,2.0,29.0
ROUTE22,TRIP304,Friday,21,S6,1.0,0.0,30.0
ROUTE22,TRIP304,Friday,21,S7,9.0,7.0,32.0
ROUTE22,TRIP304,Friday,21,S9,0.0,13.0,19.0
ROUTE22,TRIP304,Friday,22,S1,4.0,2.0,21.0
ROUTE22,TRIP304,Friday,22,S10,4.0,3.0,22.0
ROUTE22,TRIP304,Friday,22,S2,7.0,4.0,25.0
ROUTE22,TRIP304,Friday,22,S6,7.0,0.0,32.0
ROUTE22,TRIP304,Friday,22,S7,5.0,5.0,32.0
ROUTE22,TRIP304,Friday,22,S9,0.0,13.0,19.0
ROUTE22,TRIP304,Monday,7,S1,18.0,0.0,18.0
ROUTE22,TRIP304,Monday,7,S10,32.0,3.0,47.0
ROUTE22,TRIP304,Monday,7,S2,29.0,15.0,61.0
ROUTE22,TRIP304,Monday,7,S6,28.0,0.0,89.0
ROUTE22,TRIP304,Monday,7,S7,25.0,29.0,85.0
ROUTE22,TRIP304,Monday,7,S9,0.0,55.0,30.0
ROUTE22,TRIP304,Monday,8,S1,21.0,18.0,33.0
ROUTE22,TRIP304,Monday,8,S10,23.0,3.0,53.0
ROUTE22,TRIP304,Monday,8,S2,24.0,17.0,60.0
ROUTE22,TRIP304,Monday,8,S6,24.0,0.0,84.0
ROUTE22,TRIP304,Monday,8,S7,26.0,26.0,84.0
ROUTE22,TRIP304,Monday,8,S9,0.0,54.0,30.0
ROUTE22,TRIP304,Monday,9,S1,28.0,16.0,42.0
ROUTE22,TRIP304,Monday,9,S10,17.0,6.0,53.0
ROUTE22,TRIP304,Monday,9,S2,27.0,11.0,69.0
ROUTE22,TRIP304,Monday,9,S6,29.0,0.0,98.0
ROUTE22,TRIP304,Monday,9,S7,28.0,27.0,99.0
ROUTE22,TRIP304,Monday,9,S9,0.0,69.0,30.0
ROUTE22,TRIP304,Monday,11,S1,16.0,7.0,39.0
ROUTE22,TRIP304,Monday,11,S10,13.0,4.0,48.0
ROUTE22,TRIP304,Monday,11,S2,11.0,3.0,56.0
ROUTE22,TRIP304,Monday,11,S6,11.0,0.0,67.0
ROUTE22,TRIP304,Monday,11,S7,12.0,19.0,60.0
ROUTE22,TRIP304,Monday,11,S9,0.0,30.0,30.0
ROUTE22,TRIP304,Monday,12,S1,22.0,9.0,43.0
ROUTE22,TRIP304,Monday,12,S10,17.0,0.0,60.0
ROUTE22,TRIP304,Monday,12,S2,18.0,8.0,70.0
ROUTE22,TRIP304,Monday,12,S6,8.0,0.0,78.0
ROUTE22,TRIP304,Monday,12,S7,11.0,22.0,67.0
ROUTE22,TRIP304,Monday,12,S9,0.0,37.0,30.0
ROUTE22,TRIP304,Monday,13,S1,13.0,9.0,34.0
ROUTE22,TRIP304,Monday,13,S10,13.0,4.0,43.0
ROUTE22,TRIP304,Monday,13,S2,20.0,6.0,57.0
ROUTE22,TRIP304,Monday,13,S6,16.0,0.0,73.0
ROUTE22,TRIP304,Monday,13,S7,15.0,25.0,63.0
ROUTE22,TRIP304,Monday,13,S9,0.0,33.0,30.0
ROUTE22,TRIP304,Monday,14,S1,9.0,7.0,32.0
ROUTE22,TRIP304,Monday,14,S10,15.0,3.0,44.0
ROUTE22,TRIP304,Monday,14,S2,17.0,8.0,53.0
ROUTE22,TRIP304,Monday,14,S6,11.0,0.0,64.0
ROUTE22,TRIP304,Monday,14,S7,8.0,13.0,59.0
ROUTE22,TRIP304,Monday,14,S9,0.0,29.0,30.0
ROUTE22,TRIP304,Monday,16,S1,14.0,11.0,33.0
ROUTE22,TRIP304,Monday,16,S10,11.0,3.0,41.0
ROUTE22,TRIP304,Monday,16,S2,11.0,4.0,48.0
ROUTE22,TRIP304,Monday,16,S6,12.0,0.0,60.0
ROUTE22,TRIP304,Monday,16,S7,13.0,17.0,56.0
ROUTE22,TRIP304,Monday,16,S9,0.0,26.0,30.0
ROUTE22,TRIP304,Monday,17,S1,12.0,6.0,36.0
ROUTE22,TRIP304,Monday,17,S10,14.0,1.0,49.0
ROUTE22,TRIP304,Monday,17,S2,10.0,6.0,53.0
ROUTE22,TRIP304,Monday,17,S6,10.0,0.0,63.0
ROUTE22,TRIP304,Monday,17,S7,13.0,16.0,60.0
ROUTE22,TRIP304,Monday,17,S9,0.0,30.0,30.0
ROUTE22,TRIP304,Monday,18,S1,14.0,14.0,30.0
ROUTE22,TRIP304,Monday,18,S10,11.0,2.0,39.0
ROUTE22,TRIP304,Monday,18,S2,8.0,4.0,43.0
ROUTE22,TRIP304,Monday,18,S6,17.0,0.0,60.0
ROUTE22,TRIP304,Monday,18,S7,12.0,19.0,53.0
ROUTE22,TRIP304,Monday,18,S9,0.0,23.0,30.0
ROUTE22,TRIP304,Monday,19,S1,11.0,7.0,34.0
ROUTE22,TRIP304,Monday,19,S10,13.0,7.0,40.0
ROUTE22,TRIP304,Monday,19,S2,14.0,3.0,51.0
ROUTE22,TRIP304,Monday,19,S6,14.0,0.0,65.0
ROUTE22,TRIP304,Monday,19,S7,15.0,20.0,60.0
ROUTE22,TRIP304,Monday,19,S9,0.0,30.0,30.0
ROUTE22,TRIP304,Monday,21,S1,6.0,3.0,33.0
ROUTE22,TRIP304,Monday,21,S10,5.0,0.0,38.0
ROUTE22,TRIP304,Monday,21,S2,1.0,3.0,36.0
ROUTE22,TRIP304,Monday,21,S6,5.0,0.0,41.0
ROUTE22,TRIP304,Monday,21,S7,1.0,5.0,37.0
ROUTE22,TRIP304,Monday,21,S9,0.0,7.0,30.0
ROUTE22,TRIP304,Monday,22,S1,5.0,0.0,35.0
ROUTE22,TRIP304,Monday,22,S10,6.0,2.0,39.0
ROUTE22,TRIP304,Monday,22,S2,5.0,2.0,42.0
ROUTE22,TRIP304,Monday,22,S6,3.0,0.0,45.0
ROUTE22,TRIP304,Monday,22,S7,4.0,10.0,39.0
ROUTE22,TRIP304,Monday,22,S9,0.0,9.0,30.0
ROUTE22,TRIP304,Saturday,7,S1,15.0,0.0,15.0
ROUTE22,TRIP304,Saturday,7,S10,17.0,3.0,29.0
ROUTE22,TRIP304,Saturday,7,S2,14.0,8.0,35.0
ROUTE22,TRIP304,Saturday,7,S6,19.0,0.0,54.0
ROUTE22,TRIP304,Saturday,7,S7,19.0,18.0,55.0
ROUTE22,TRIP304,Saturday,7,S9,0.0,40.0,15.0
ROUTE22,TRIP304,Saturday,8,S1,14.0,11.0,18.0
ROUTE22,TRIP304,Saturday,8,S10,11.0,4.0,25.0
ROUTE22,TRIP304,Saturday,8,S2,12.0,2.0,35.0
ROUTE22,TRIP304,Saturday,8,S6,11.0,0.0,46.0
ROUTE22,TRIP304,Saturday,8,S7,18.0,16.0,48.0
ROUTE22,TRIP304,Saturday,8,S9,0.0,33.0,15.0
ROUTE22,TRIP304,Saturday,9,S1,12.0,10.0,17.0
ROUTE22,TRIP304,Saturday,9,S10,9.0,1.0,25.0
ROUTE22,TRIP304,Saturday,9,S2,16.0,4.0,37.0
ROUTE22,TRIP304,Saturday,9,S6,11.0,0.0,48.0
ROUTE22,TRIP304,Saturday,9,S7,16.0,15.0,49.0
ROUTE22,TRIP304,Saturday,9,S9,0.0,34.0,15.0
ROUTE22,TRIP304,Saturday,11,S1,12.0,8.0,19.0
ROUTE22,TRIP304,Saturday,11,S10,6.0,2.0,23.0
ROUTE22,TRIP304,Saturday,11,S2,5.0,1.0,27.0
ROUTE22,TRIP304,Saturday,11,S6,7.0,0.0,34.0
ROUTE22,TRIP304,Saturday,11,S7,7.0,13.0,28.0
ROUTE22,TRIP304,Saturday,11,S9,0.0,13.0,15.0
ROUTE22,TRIP304,Saturday,12,S1,2.0,5.0,12.0
ROUTE22,TRIP304,Saturday,12,S10,7.0,1.0,18.0
ROUTE22,TRIP304,Saturday,12,S2,5.0,5.0,18.0
ROUTE22,TRIP304,Saturday,12,S6,5.0,0.0,23.0
ROUTE22,TRIP304,Saturday,12,S7,4.0,1.0,26.0
ROUTE22,TRIP304,Saturday,12,S9,0.0,11.0,15.0
ROUTE22,TRIP304,Saturday,13,S1,6.0,3.0,18.0
ROUTE22,TRIP304,Saturday,13,S10,8.0,4.0,22.0
ROUTE22,TRIP304,Saturday,13,S2,11.0,5.0,28.0
ROUTE22,TRIP304,Saturday,13,S6,11.0,0.0,39.0
ROUTE22,TRIP304,Saturday,13,S7,6.0,8.0,37.0
ROUTE22,TRIP304,Saturday,13,S9,0.0,22.0,15.0
ROUTE22,TRIP304,Saturday,14,S1,11.0,12.0,14.0
ROUTE22,TRIP304,Saturday,14,S10,16.0,3.0,27.0
ROUTE22,TRIP304,Saturday,14,S2,13.0,5.0,35.0
ROUTE22,TRIP304,Saturday,14,S6,14.0,0.0,49.0
ROUTE22,TRIP304,Saturday,14,S7,5.0,13.0,41.0
ROUTE22,TRIP304,Saturday,14,S9,0.0,26.0,15.0
ROUTE22,TRIP304,Saturday,16,S1,9.0,1.0,23.0
ROUTE22,TRIP304,Saturday,16,S10,4.0,2.0,25.0
ROUTE22,TRIP304,Saturday,16,S2,6.0,1.0,30.0
ROUTE22,TRIP304,Saturday,16,S6,7.0,0.0,37.0
ROUTE22,TRIP304,Saturday,16,S7,14.0,12.0,39.0
ROUTE22,TRIP304,Saturday,16,S9,0.0,24.0,15.0
ROUTE22,TRIP304,Saturday,17,S1,4.0,6.0,13.0
ROUTE22,TRIP304,Saturday,17,S10,5.0,0.0,18.0
ROUTE22,TRIP304,Saturday,17,S2,12.0,5.0,25.0
ROUTE22,TRIP304,Saturday,17,S6,5.0,0.0,30.0
ROUTE22,TRIP304,Saturday,17,S7,4.0,5.0,29.0
ROUTE22,TRIP304,Saturday,17,S9,0.0,14.0,15.0
ROUTE22,TRIP304,Saturday,18,S1,5.0,6.0,14.0
ROUTE22,TRIP304,Saturday,18,S10,8.0,4.0,18.0
ROUTE22,TRIP304,Saturday,18,S2,5.0,3.0,20.0
ROUTE22,TRIP304,Saturday,18,S6,8.0,0.0,28.0
ROUTE22,TRIP304,Saturday,18,S7,6.0,8.0,26.0
ROUTE22,TRIP304,Saturday,18,S9,0.0,11.0,15.0
ROUTE22,TRIP304,Saturday,19,S1,6.0,7.0,14.0
ROUTE22,TRIP304,Saturday,19,S10,10.0,2.0,22.0
ROUTE22,TRIP304,Saturday,19,S2,8.0,7.0,23.0
ROUTE22,TRIP304,Saturday,19,S6,8.0,0.0,31.0
ROUTE22,TRIP304,Saturday,19,S7,10.0,10.0,31.0
ROUTE22,TRIP304,Saturday,19,S9,0.0,16.0,15.0
ROUTE22,TRIP304,Saturday,21,S1,4.0,3.0,16.0
ROUTE22,TRIP304,Saturday,21,S10,2.0,0.0,18.0
ROUTE22,TRIP304,Saturday,21,S2,2.0,1.0,19.0
ROUTE22,TRIP304,Saturday,21,S6,2.0,0.0,21.0
ROUTE22,TRIP304,Saturday,21,S7,5.0,1.0,25.0
ROUTE22,TRIP304,Saturday,21,S9,0.0,10.0,15.0
ROUTE22,TRIP304,Saturday,22,S1,5.0,5.0,15.0
ROUTE22,TRIP304,Saturday,22,S10,4.0,0.0,19.0
ROUTE22,TRIP304,Saturday,22,S2,5.0,1.0,23.0
ROUTE22,TRIP304,Saturday,22,S6,1.0,0.0,24.0
ROUTE22,TRIP304,Saturday,22,S7,3.0,5.0,22.0
ROUTE22,TRIP304,Saturday,22,S9,0.0,7.0,15.0
ROUTE22,TRIP304,Sunday,7,S1,14.0,0.0,14.0
ROUTE22,TRIP304,Sunday,7,S10,18.0,2.0,30.0
ROUTE22,TRIP304,Sunday,7,S2,22.0,6.0,46.0
ROUTE22,TRIP304,Sunday,7,S6,13.0,0.0,59.0
ROUTE22,TRIP304,Sunday,7,S7,20.0,21.0,58.0
ROUTE22,TRIP304,Sunday,7,S9,0.0,43.0,15.0
ROUTE22,TRIP304,Sunday,8,S1,15.0,14.0,16.0
ROUTE22,TRIP304,Sunday,8,S10,12.0,1.0,27.0
ROUTE22,TRIP304,Sunday,8,S2,13.0,2.0,38.0
ROUTE22,TRIP304,Sunday,8,S6,12.0,0.0,50.0
ROUTE22,TRIP304,Sunday,8,S7,13.0,18.0,45.0
ROUTE22,TRIP304,Sunday,8,S9,0.0,30.0,15.0
ROUTE22,TRIP304,Sunday,9,S1,12.0,15.0,12.0
ROUTE22,TRIP304,Sunday,9,S10,23.0,1.0,34.0
ROUTE22,TRIP304,Sunday,9,S2,15.0,7.0,42.0
ROUTE22,TRIP304,Sunday,9,S6,10.0,0.0,52.0
ROUTE22,TRIP304,Sunday,9,S7,13.0,17.0,48.0
ROUTE22,TRIP304,Sunday,9,S9,0.0,33.0,15.0
ROUTE22,TRIP304,Sunday,11,S1,14.0,5.0,24.0
ROUTE22,TRIP304,Sunday,11,S10,10.0,2.0,32.0
ROUTE22,TRIP304,Sunday,11,S2,8.0,2.0,38.0
ROUTE22,TRIP304,Sunday,11,S6,6.0,0.0,44.0
ROUTE22,TRIP304,Sunday,11,S7,8.0,20.0,32.0
ROUTE22,TRIP304,Sunday,11,S9,0.0,17.0,15.0
ROUTE22,TRIP304,Sunday,12,S1,10.0,4.0,21.0
ROUTE22,TRIP304,Sunday,12,S10,6.0,2.0,25.0
ROUTE22,TRIP304,Sunday,12,S2,6.0,3.0,28.0
ROUTE22,TRIP304,Sunday,12,S6,5.0,0.0,33.0
ROUTE22,TRIP304,Sunday,12,S7,11.0,8.0,36.0
ROUTE22,TRIP304,Sunday,12,S9,0.0,21.0,15.0
ROUTE22,TRIP304,Sunday,13,S1,9.0,1.0,23.0
ROUTE22,TRIP304,Sunday,13,S10,8.0,1.0,30.0
ROUTE22,TRIP304,Sunday,13,S2,7.0,6.0,31.0
ROUTE22,TRIP304,Sunday,13,S6,9.0,0.0,40.0
ROUTE22,TRIP304,Sunday,13,S7,9.0,16.0,33.0
ROUTE22,TRIP304,Sunday,13,S9,0.0,18.0,15.0
ROUTE22,TRIP304,Sunday,14,S1,9.0,5.0,19.0
ROUTE22,TRIP304,Sunday,14,S10,9.0,0.0,28.0
ROUTE22,TRIP304,Sunday,14,S2,11.0,5.0,34.0
ROUTE22,TRIP304,Sunday,14,S6,7.0,0.0,41.0
ROUTE22,TRIP304,Sunday,14,S7,7.0,12.0,36.0
ROUTE22,TRIP304,Sunday,14,S9,0.0,21.0,15.0
ROUTE22,TRIP304,Sunday,16,S1,7.0,4.0,18.0
ROUTE22,TRIP304,Sunday,16,S10,5.0,3.0,20.0
ROUTE22,TRIP304,Sunday,16,S2,11.0,0.0,31.0
ROUTE22,TRIP304,Sunday,16,S6,5.0,0.0,36.0
ROUTE22,TRIP304,Sunday,16,S7,6.0,15.0,27.0
ROUTE22,TRIP304,Sunday,16,S9,0.0,12.0,15.0
ROUTE22,TRIP304,Sunday,17,S1,4.0,4.0,15.0
ROUTE22,TRIP304,Sunday,17,S10,7.0,3.0,19.0
ROUTE22,TRIP304,Sunday,17,S2,7.0,4.0,22.0
ROUTE22,TRIP304,Sunday,17,S6,5.0,0.0,27.0
ROUTE22,TRIP304,Sunday,17,S7,11.0,9.0,29.0
ROUTE22,TRIP304,Sunday,17,S9,0.0,14.0,15.0
ROUTE22,TRIP304,Sunday,18,S1,7.0,4.0,18.0
ROUTE22,TRIP304,Sunday,18,S10,11.0,2.0,27.0
ROUTE22,TRIP304,Sunday,18,S2,6.0,6.0,27.0
ROUTE22,TRIP304,Sunday,18,S6,8.0,0.0,35.0
ROUTE22,TRIP304,Sunday,18,S7,9.0,7.0,37.0
ROUTE22,TRIP304,Sunday,18,S9,0.0,22.0,15.0
ROUTE22,TRIP304,Sunday,19,S1,5.0,7.0,13.0
ROUTE22,TRIP304,Sunday,19,S10,9.0,0.0,22.0
ROUTE22,TRIP304,Sunday,19,S2,8.0,3.0,27.0
ROUTE22,TRIP304,Sunday,19,S6,3.0,0.0,30.0
ROUTE22,TRIP304,Sunday,19,S7,6.0,7.0,29.0
ROUTE22,TRIP304,Sunday,19,S9,0.0,14.0,15.0
ROUTE22,TRIP304,Sunday,21,S1,3.0,3.0,15.0
ROUTE22,TRIP304,Sunday,21,S10,5.0,0.0,20.0
ROUTE22,TRIP304,Sunday,21,S2,0.0,4.0,16.0
ROUTE22,TRIP304,Sunday,21,S6,3.0,0.0,19.0
ROUTE22,TRIP304,Sunday,21,S7,7.0,2.0,24.0
ROUTE22,TRIP304,Sunday,21,S9,0.0,9.0,15.0
ROUTE22,TRIP304,Sunday,22,S1,2.0,5.0,12.0
ROUTE22,TRIP304,Sunday,22,S10,5.0,1.0,16.0
ROUTE22,TRIP304,Sunday,22,S2,5.0,2.0,19.0
ROUTE22,TRIP304,Sunday,22,S6,2.0,0.0,21.0
ROUTE22,TRIP304,Sunday,22,S7,1.0,3.0,19.0
ROUTE22,TRIP304,Sunday,22,S9,0.0,4.0,15.0
ROUTE22,TRIP304,Thursday,7,S1,15.0,0.0,15.0
ROUTE22,TRIP304,Thursday,7,S10,31.0,2.0,44.0
ROUTE22,TRIP304,Thursday,7,S2,29.0,6.0,67.0
ROUTE22,TRIP304,Thursday,7,S6,24.0,0.0,91.0
ROUTE22,TRIP304,Thursday,7,S7,24.0,43.0,72.0
ROUTE22,TRIP304,Thursday,7,S9,0.0,53.0,19.0
ROUTE22,TRIP304,Thursday,8,S1,22.0,16.0,25.0
ROUTE22,TRIP304,Thursday,8,S10,23.0,8.0,40.0
ROUTE22,TRIP304,Thursday,8,S2,13.0,9.0,44.0
ROUTE22,TRIP304,Thursday,8,S6,18.0,0.0,62.0
ROUTE22,TRIP304,Thursday,8,S7,23.0,16.0,69.0
ROUTE22,TRIP304,Thursday,8,S9,0.0,50.0,19.0
ROUTE22,TRIP304,Thursday,9,S1,25.0,19.0,25.0
